order-id	tracking-id	expected-ship-date	asin	sku	product-name	quantity-purchased	invoice-id	package-identifier	ship-service-level	is-prime	pickup-slot	order-item-id	purchase-date	ship-postal-code	ship-country	ship-city	ship-state	carrier	verge-of-cancellation	verge-of-lateShipment
171-6144136-7419540	347836464195	2025-02-18T18:29:59+00:00	B075HGN1CW	Tree Shape Storage Rack_White	SYGA White Tree Design Jewelry Rack Display Stand Holder Organizer for Earrings Necklace Ring, Plastic	1	IN-309983	171-6144136-7419540	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698317721162	2025-02-17T14:47:48+00:00	394101	IN	SURAT	GUJARAT	ATS	false	true
171-4786522-7083552	347836464270	2025-02-18T18:29:59+00:00	B0CY2J5N6W	BROOCH-S247	SYGA Brooch Pin Fashion Crystal Rhinestone Jewellery Pin Vintage Clothing Accessories Decoration Glass Pendant Pink Brooches For Women- S247	1	IN-310128	171-4786522-7083552	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46702235448162	2025-02-17T18:17:57+00:00	364001	IN	BHAVNAGAR	GUJARAT	ATS	false	true
171-5957545-1153155	347847429176	2025-02-18T18:29:59+00:00	B07HH5XRMR	FatAnalyzer	SYGA Body Fat Caliper for Body - Skinfold Calipers for Accurately Measuring BMI Skin Fold Fitness and Weight-Loss	1	IN-310423	171-5957545-1153155	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46727234243042	2025-02-18T08:45:50+00:00	160012	IN	CHANDIGARH	CHANDIGARH	ATS	false	true
403-3670042-7880363	347847429183	2025-02-18T18:29:59+00:00	B07HH5XRMR	FatAnalyzer	SYGA Body Fat Caliper for Body - Skinfold Calipers for Accurately Measuring BMI Skin Fold Fitness and Weight-Loss	1	IN-310414	403-3670042-7880363	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46752521584002	2025-02-18T08:23:34+00:00	685585	IN	THODUPUZHA	KERALA	ATS	false	true
403-6413874-0389166	347847427899	2025-02-18T18:29:59+00:00	B08QTNM5QZ	10L_WaterPouch_Blue_Pack of 2	Syga Plastic Portable Collapsible Water Storage Tank Water Container Water Carrier Lifting Bag Camping Hiking Survival Kit Tool - Blue, Pack of 2, 10 L	1	IN-310427	403-6413874-0389166	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46733799577042	2025-02-18T08:53:06+00:00	181101	IN	Jammu	JAMMU & KASHMIR	ATS	false	true
171-9108751-3136330	347847428773	2025-02-18T18:29:59+00:00	B0DQ5BY48L	C_WAISTBELT-38	SYGA Adjustable Jean Button Set - Waist Buckle Extender & Tightener Clips for Perfectly Fitting Jeans and Skirts(Pack of 2 White & Black Pearl)	1	IN-310397	171-9108751-3136330	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46741791713162	2025-02-18T07:57:47+00:00	110007	IN	NEW DELHI	DELHI	ATS	false	true
405-4244880-0417148	347847429190	2025-02-18T18:29:59+00:00	B0B77BCWY6	BowHeadBand-Color1001	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1001), Pink	1	IN-310384	405-4244880-0417148	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46738807497762	2025-02-18T07:34:53+00:00	411028	IN	PUNE	MAHARASHTRA	ATS	false	true
406-8465007-5900314	347847430714	2025-02-18T18:29:59+00:00	B0CP5752QH	GL-284	Syga Children's Square Frame Matte Cartoon Baby Uv Protected Sunglasses Uv400 Anti-Ultraviolet Kids Glasses - 4 To15 Years Old (Brown)	1	IN-310421	406-8465007-5900314	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46735358833602	2025-02-18T08:41:32+00:00	411014	IN	PUNE	MAHARASHTRA	ATS	false	true
406-4040066-3424359	347847430707	2025-02-18T18:29:59+00:00	B01LZKI43B	12 Pieces Cookie Cutter With 4 Shape	SYGA 12 Pieces Cookie Cutter Stainless Steel Cookie Cutter with Different Shape	1	IN-310400	406-4040066-3424359	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46733825255842	2025-02-18T08:01:37+00:00	690574	IN	Kollam	Kerala	ATS	false	true
171-3114021-2354761	347847430691	2025-02-18T18:29:59+00:00	B0B77BCWY6	BowHeadBand-Color1001	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1001), Pink	1	IN-310385	171-3114021-2354761	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46741540638362	2025-02-18T07:35:03+00:00	242001	IN	SHAHJAHANPUR	UTTAR PRADESH	ATS	false	true
405-5197010-1488336	347847427929	2025-02-18T18:29:59+00:00	B07FSKLX3R	BottleDryingRack	SYGA Baby Bottle Drying Rack Plastic Demountable Dustproof Branch for Baby Bottle Nipple Straw(White)	1	IN-310389	405-5197010-1488336	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46749715420722	2025-02-18T07:40:45+00:00	500008	IN	HYDERABAD	TELANGANA	ATS	false	true
403-9067281-9636301	458727688	2025-02-18T18:29:59+00:00	B09DPHD3HB	Goggles-Monkey-Offwhite	SYGA Kids Goggles, Uv Protection Eyewears With Round Shape Monkey Style, Suitable For Age 3 To 8 Years - Off White - Polarized	1	IN-310422	403-9067281-9636301	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46734992494122	2025-02-18T08:44:43+00:00	481445	IN	KATANGI BALAGHAT DISTRICT	MADHYA PRADESH	ATS	false	true
405-6034760-6935508	347847430745	2025-02-18T18:29:59+00:00	B09DPDLDVT	Goggles-EarTie-Pink	SYGA Kids Goggles, Modern Stylish Polarized Eyewears for Boy's and Girls, Ear Tie Style, Suitable for Age 3 to 8 Years (Pink)	1	IN-310432	405-6034760-6935508	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46724950620522	2025-02-18T08:59:58+00:00	641035	IN	COIMBATORE	TAMIL NADU	ATS	false	true
403-5534809-4192338	347847427936	2025-02-18T18:29:59+00:00	B09DPHR5R7	Goggles-PigStyle-Pink	SYGA Kids Goggles, Modern Stylish Polarized Eyewears for Boy's and Girls, PigStyle - 3 to 8 years (Pink)	1	IN-310417	403-5534809-4192338	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46727065148242	2025-02-18T08:33:51+00:00	380059	IN	AHMEDABAD	GUJARAT	ATS	false	true
404-3692837-5677923	347847415353	2025-02-18T18:29:59+00:00	B0CP51T84H	GL-275	SYGA Childrens Sunglasses Summer Sun Shade And Sun Protection Sunglasses for Kids - 4 to15 years old (Black)	1	IN-310370	404-3692837-5677923	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46736467666882	2025-02-18T07:14:55+00:00	247776	IN	Banat, Shamli	UTTAR PRADESH	ATS	false	true
408-8741121-3997167	347847415360	2025-02-18T18:29:59+00:00	B09DPH2QY4	Goggles-Modern-Black	SYGA Kids Sunglasses, Modern Stylish Eyewears for Boy's and Girls, Suitable for Age 4 to 12 Years (Black)	1	IN-310374	408-8741121-3997167	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46739509944162	2025-02-18T07:17:49+00:00	629004	IN	NAGERCOIL	TAMIL NADU	ATS	false	true
406-0131568-7331511	347847427943	2025-02-18T18:29:59+00:00	B0CN4QPB7F	GL-158	SYGA Children's Glasses Silicone Eye Protection Flat Glasses Suitable For 4-12 Years old(Black frame red legs)	1	IN-310396	406-0131568-7331511	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46744345294202	2025-02-18T07:57:32+00:00	636003	IN	SALEM	TAMIL NADU	ATS	false	true
408-4090626-1261149	347847415391	2025-02-18T18:29:59+00:00	B09X5DSGGF	Inflatable-BathTub-3Layer-2.1M	SYGA Rectangular Family Swimming Pool Inflatable Tub Kiddie Pool 3 Layer 210cm Length*145cm Width*60cm Height Bathtub for Kids, Adults, Outdoor, Garden, Backyard, Pool Party	1	IN-310406	408-4090626-1261149	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46749401258442	2025-02-18T08:06:44+00:00	516360	IN	PRODDATUR	ANDHRA PRADESH	ATS	false	true
171-4786131-4736353	347847429244	2025-02-18T18:29:59+00:00	B09DPH2QY4	Goggles-Modern-Black	SYGA Kids Sunglasses, Modern Stylish Eyewears for Boy's and Girls, Suitable for Age 4 to 12 Years (Black)	1	IN-310428	171-4786131-4736353	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46739905674322	2025-02-18T08:54:33+00:00	123401	IN	Rewari	HARYANA	ATS	false	true
403-5209500-6646731	347847430752	2025-02-18T18:29:59+00:00	B07GB3PGWT	InjectionMolding	SYGA Set of 39 Plastic Hooks Wall Picture-Hanging Hooks-White(Pack of 1)	1	IN-310413	403-5209500-6646731	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46734865080242	2025-02-18T08:21:52+00:00	781005	IN	GUWAHATI	ASSAM	ATS	false	true
405-4601367-0230726	347847415421	2025-02-18T18:29:59+00:00	B0B5L1YJMT	HairBandC2-RoundFlowers-Setof10	SYGA 10 Pcs Children Flower Fresh Elastic Hair Bands Infant Girl Baby Rubber Bands Gift Kids Ponytail Holder Hair Ring Hair Accessories (Round Flowers)	1	IN-310415	405-4601367-0230726	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46733147111282	2025-02-18T08:25:42+00:00	171006	IN	SHIMLA	HIMACHAL PRADESH	ATS	false	true
402-8979420-6200329	347847429275	2025-02-18T18:29:59+00:00	B0D8KWJYWH	HB-29	SYGA Baby Girl's Leaf Design Headband Soft & Stretchable Fabric Hairband for Infants, Toddlers, Little Princesses (0-3 Years Gold)	1	IN-310379	402-8979420-6200329	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46750486146442	2025-02-18T07:23:18+00:00	560076	IN	BENGALURU	KARNATAKA	ATS	false	true
404-6738046-8676311	347847429268	2025-02-18T18:29:59+00:00	B09DPGMLWW	Goggles-Modern-Pink	SYGA Kids Sunglasses, Modern Stylish Eyewears for Boy's and Girls, Suitable for Age 4 to 12 Years - Pink	1	IN-310395	404-6738046-8676311	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46727377520762	2025-02-18T07:56:47+00:00	751020	IN	BHUBANESWAR	ODISHA	ATS	false	true
404-4014583-7577120	347847418460	2025-02-18T18:29:59+00:00	B0BS6KFKC1	GirlsStockings-Pink-L120-130	SYGA Girls Tights Ballet Dance Socks Cotton Pantyhose Leggings Solid Knitted Stockings For 7-9 Years (Size L/120-130CM, Pink)	1	IN-310380	404-4014583-7577120	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46738122006362	2025-02-18T07:23:45+00:00	600011	IN	CHENNAI	TAMIL NADU	ATS	false	true
402-1911808-2297907	347847428001	2025-02-18T18:29:59+00:00	B07N4QR1XG	4_KittyBabySocks	SYGA Baby Boy's & Baby Girl's Ankle Length Cotton Socks (Pack of 4) for 0-6 months (4_KittyBabySocks_Multicolored)	1	IN-310377	402-1911808-2297907	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46741191915202	2025-02-18T07:17:44+00:00	560068	IN	BENGALURU	KARNATAKA	ATS	false	true
403-0357730-2929179	347847428018	2025-02-18T18:29:59+00:00	B0DHVV17VL	BS-82	SYGA 4 Pairs Baby Socks Combo mesh thin newborn Baby Socks over the knee socks Suitable for 0-1 Years old baby	1	IN-310426	403-0357730-2929179	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46724108010922	2025-02-18T08:56:58+00:00	571424	IN	Mallavalli	KARNATAKA	ATS	false	true
407-1935597-8865904	347847415476	2025-02-18T18:29:59+00:00	B08G1B3PF1	ScarfCap_Beige	SYGA Unisex Wool Hat for Baby Winter Cap Ear & Neck Proction 6-24 Month - Beige	1	IN-310424	407-1935597-8865904	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46737625876322	2025-02-18T08:51:48+00:00	670571	IN	KANNUR	KERALA	ATS	false	true
407-0767772-4174750	347847428025	2025-02-18T18:29:59+00:00	B08G1K5WQ9	ScarfCap_White	SYGA Unisex Wool Hat for Baby Winter Cap Ear & Neck Proction 6-24 Month - White	1	IN-310425	407-0767772-4174750	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46749589953402	2025-02-18T08:52:13+00:00	670571	IN	KANNUR	KERALA	ATS	false	true
408-6211766-2773934	347847428049	2025-02-18T18:29:59+00:00	B08GSMNBM5	LargeBakingMat_1	SYGA 1 Pieces Reusable Silicone Non-Stick Cookies Baking Mats for Moulds and Rolls, for Making Bread, Cakes, Macaroni, Buns and Loaves(Beige)	1	IN-310387	408-6211766-2773934	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46724341528922	2025-02-18T07:35:35+00:00	581115	IN	RANEBENNUR	KARNATAKA	ATS	false	true
403-7405487-7481965	347847429312	2025-02-18T18:29:59+00:00	B07FRJ2JK4	RingHolder_Black	SYGA Ring Holder Hand Shape Plastic Jwellery Stand (Black)	1	IN-310433	403-7405487-7481965	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46735365363122	2025-02-18T09:06:58+00:00	712102	IN	CHANDANNAGAR	WEST BENGAL	ATS	false	true
171-8128096-3236311	347847418507	2025-02-18T18:29:59+00:00	B0719KCC15	Silicon Mini Heart Shape Chocolate Molds	SYGA Xcellent Global Mini Pink Heart Shape Silicone Ice Cube/Chocolate Mold	1	IN-310429	171-8128096-3236311	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46739892495522	2025-02-18T08:55:35+00:00	110016	IN	NEW DELHI	DELHI	ATS	false	true
405-3293194-6023542	347847415506	2025-02-18T18:29:59+00:00	B0B5DKQ4PL	BabyHandmadeHat-Yellow	SYGA Baby Turban Cap Winter Warm Woolen Flower Knitted Cap Infant Toddler Handmade Cap for 0-3 Years - Yellow	1	IN-310398	405-3293194-6023542	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46739456279002	2025-02-18T07:59:50+00:00	110006	IN	NEW DELHI	DELHI	ATS	false	true
402-4290158-7049111	347847418514	2025-02-18T18:29:59+00:00	B07NBFF3Q1	OvenThermometer	SYGA Kitchen Oven Thermometer Stainless Steel Monitoring Cooking Thermometer, 100 to 600 Degrees F Temperature Range	1	IN-310373	402-4290158-7049111	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46737497894882	2025-02-18T07:17:09+00:00	462039	IN	Bhopal	MADHYA PRADESH	ATS	false	true
408-0301616-4907558	347847415537	2025-02-18T18:29:59+00:00	B0CVS74J2P	SK-01	SYGA Tights For Girls Soft Cotton Infant Leggings Toddler One Side Flower Stockings Pants, Suitable For All Seasons (1-2 Years, Pink)	1	IN-310378	408-0301616-4907558	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46738629585042	2025-02-18T07:19:50+00:00	560067	IN	Bangalore	KARNATAKA	ATS	false	true
405-2702890-1558759	164610547314	2025-02-18T18:29:59+00:00	B0B571RZXL	BabyHat_MintGreen	SYGA Baby Cap Unisex Turban Bow Cap Winter Knitted Hat streachable Ears Warm Wool Infant,Toddler 0-4 Years MintGreen	1	IN-310408	405-2702890-1558759	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46739384465042	2025-02-18T08:24:30+00:00	400051	IN	MUMBAI	MAHARASHTRA	ATS	true	false
407-1179493-3498764	347847415544	2025-02-18T18:29:59+00:00	B09ZDN81TQ	Tiara-Luxury12FlowersWhiteandFleshPink	SYGA 12 Artificial Foam Fabric Flower Crown Tiara Headband Head Garland Floral Hair Festival for Princess, Girls - White & Flesh Pink	1	IN-310391	407-1179493-3498764	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46724956759682	2025-02-18T07:42:15+00:00	629401	IN	Anjugramam	TAMIL NADU	ATS	false	true
403-8049679-6321106	347847429343	2025-02-18T18:29:59+00:00	B0CKXBDBQN	SOCKS-SET5-DARK-THEME	SYGA 5 Pairs Baby Girl & Baby Boy Socks, Toddlers Infant Cotton Stretch Crew Socks with Theme Design, Suitable for 0-2 Years baby	1	IN-310434	403-8049679-6321106	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46742995181082	2025-02-18T09:09:01+00:00	731123	IN	DUBRAJPUR	WEST BENGAL	ATS	false	true
405-6309925-7440348	347847428094	2025-02-18T18:29:59+00:00	B0D2H88YQZ	WAISTBELT-03	SYGA Women's Metal Waist Chain With Butterfly Pendant (Silver)	1	IN-310376	405-6309925-7440348	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46724439316362	2025-02-18T07:30:18+00:00	395007	IN	Surat	Gujarat	ATS	false	true
405-2317820-6665938	347847415551	2025-02-18T18:29:59+00:00	B09P6FNG22	MenWinterHats_Navy	SYGA Mens Wool Winter Beanie Earflaps Baseball Cap With Warmer Outdoor Fleece Hat With Visor- Navy, Free Size	1	IN-310375	405-2317820-6665938	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46739663758202	2025-02-18T07:23:20+00:00	421302	IN	BHIWANDI	MAHARASHTRA	ATS	false	true
407-2826837-4241147	347847418538	2025-02-18T18:29:59+00:00	B01F31YPEC	Sewing Presser Foot Feet Kit-32	Imported 32 Sewing Machine Presser Foot Kit fit for Brother Singer Janome (Silver)	1	IN-310392	407-2826837-4241147	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46741093666082	2025-02-18T07:50:49+00:00	500039	IN	HYDERABAD	TELANGANA	ATS	false	true
407-7284402-6041916	347847429428	2025-02-18T18:29:59+00:00	B0B56VKDL5	TutuSkirtHairBandSetof2-White	SYGA New Born Baby Girl Photography Tutu Knee Length Skirt With Flower Headband Baby Girl Shower Suit - White	1	IN-310381	407-7284402-6041916	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46724820100442	2025-02-18T07:30:39+00:00	226025	IN	LUCKNOW	UTTAR PRADESH	ATS	false	true
407-3702273-9565143	347847429435	2025-02-18T18:29:59+00:00	B07QT7HL99	KitchenThermometer_White	SYGA Stainless Steel Kitchen Thermometer Digital Multi-Functional With Instant Read Cooking Thermometer With Auto Turnoff Function Digital Thermometer For All Food, Grill, Bbq And Candy - White	1	IN-310405	407-3702273-9565143	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46738983440082	2025-02-18T08:06:36+00:00	121004	IN	Ballabgarh	HARYANA	ATS	false	true
171-3137479-4101911	347847415599	2025-02-18T18:29:59+00:00	B07JKMXDQ5	EdgeCornerCombo_Grey	Safety Strip Guard Protector (Grey Combo)	1	IN-310404	171-3137479-4101911	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46740235681442	2025-02-18T08:05:39+00:00	110054	IN	NEW DELHI	DELHI	ATS	false	true
406-0094483-0904315	347847415582	2025-02-18T18:29:59+00:00	B09PNHZZMZ	WaistBand-Bow-LightPink	SYGA Women Bow Waist Band Elastic Fashionable Waist Belt for Girls 60-80cm Retro Ladies Waist Belt For Jeans Short & Long Dress Skirt Sweater Shirt- Light Pink	1	IN-310402	406-0094483-0904315	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46744831561682	2025-02-18T08:03:39+00:00	122003	IN	GURUGRAM	HARYANA	ATS	false	true
171-5893242-2633947	164610547321	2025-02-18T18:29:59+00:00	B0CLXNPXLC	WC-32	SYGABalaclava Face Cover for Women Winter Cap Comfortable Scarf Mask Ear Neck Protection (Above 15 Year) Grey	1	IN-310388	171-5893242-2633947	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46737605288922	2025-02-18T07:49:05+00:00	400093	IN	MUMBAI	MAHARASHTRA	ATS	true	false
402-2439084-2485939	347847428117	2025-02-18T18:29:59+00:00	B0CM3RY9JM	WP-64	SYGA Women's Three-Zip Coin Purse Cosmetic Bag Mobile Phone Bag Hand Portable Bag Medium Bag Small Square Bag	1	IN-310386	402-2439084-2485939	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46736942972602	2025-02-18T07:35:10+00:00	625002	IN	MADURAI	TAMIL NADU	ATS	false	true
405-4536503-4793917	347847418606	2025-02-18T18:29:59+00:00	B09NKZVGT1	WaistChain-WP248	SYGA Pearl Waist Chain Belt Adjustable Decorative Belt Hollowed Tassel Waist Belts Suitable Size for Waist 26-40	1	IN-310407	405-4536503-4793917	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46751624893802	2025-02-18T08:09:47+00:00	450001	IN	KHANDWA	MADHYA PRADESH	ATS	false	true
408-7244115-6899562	347847415612	2025-02-18T18:29:59+00:00	B0CZ6XPX75	WP-252	SYGA Gloosy versatile patent women's bags, texture and personality, portable Handbag, crossbody bag(ROYAL BLUE)	1	IN-310372	408-7244115-6899562	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46734877655882	2025-02-18T07:16:13+00:00	700030	IN	Kolkata	WEST BENGAL	ATS	false	true
171-7496569-7042730	347847418613	2025-02-18T18:29:59+00:00	B0D2HB2RGL	WAISTBELT-73	SYGA Women Waist Chain Embroidered Dress, Gold or Midnight, Thin Metal Design	1	IN-310411	171-7496569-7042730	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46736884624922	2025-02-18T08:19:52+00:00	411021	IN	Pune	Maharashtra	ATS	false	true
403-7320620-5194733	347847415629	2025-02-18T18:29:59+00:00	B0B3VPCLFB	BathScrubberGloves-Pink	SYGA 2-in-1 Skin-Friendly Bath Towel Flower Scrub Gloves Foaming Clean Bath Sponge Double-Sided Bath Tub Body Shower Scrub (Pink)	1	IN-310412	403-7320620-5194733	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46730070877042	2025-02-18T08:19:40+00:00	110062	IN	delhi	DELHI	ATS	false	true
171-3603796-6162702	347847429442	2025-02-18T18:29:59+00:00	B0D22L19X6	SWIM-24	SYGA Children's Swimsuits for Girls Purple Crown Unicorn-XL Size Perfect for Kids Age 7-9 Years Old (Purple)	1	IN-310403	171-3603796-6162702	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46730947100642	2025-02-18T07:56:18+00:00	411045	IN	PUNE	MAHARASHTRA	ATS	false	true
407-5523600-6893907	347847428148	2025-02-18T18:29:59+00:00	B09H35WRGH	WaistChain-EL95-19	SYGA Pearl Adjustable Waist Belt with Hollowed Tassel Detail, Suitable Size for Waist 24-36 CM	1	IN-310383	407-5523600-6893907	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46729875605042	2025-02-18T07:30:27+00:00	403715	IN	CHINCHINIM	GOA	ATS	false	true
406-8063470-9685152	347847429459	2025-02-18T18:29:59+00:00	B09P55396T	BabyLeggings-White-6-12M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - White 6-12 Months	1	IN-310399	406-8063470-9685152	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46743223283602	2025-02-18T08:00:35+00:00	201010	IN	Ghaziabad	UTTAR PRADESH	ATS	false	true
405-5758875-3736320	347847429473	2025-02-18T18:29:59+00:00	B09H35GLZY	WaistChain-WP242-1	SYGA Pearl Waist Chain Belt Adjustable Decorative Belt Hollowed Tassel Waist Belts Suitable Size for Waist 26-36	1	IN-310394	405-5758875-3736320	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46734640809042	2025-02-18T07:56:25+00:00	283203	IN	Firozabad	UTTAR PRADESH	ATS	false	true
408-3625940-3989901	347847431575	2025-02-18T18:29:59+00:00	B0DJGX4QN1	BC-56	SYGA Baby Winter Cap Cute Cartoon Design Knitted Wool Warm Cap with Dome Style Suitable Age 2-5 Years (Yellow)	1	IN-310420	408-3625940-3989901	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46742024137522	2025-02-18T08:32:06+00:00	411018	IN	PIMPRI CHINCHWAD	MAHARASHTRA	ATS	false	true
406-4297870-4456301	347847431605	2025-02-18T18:29:59+00:00	B09P55396T	BabyLeggings-White-6-12M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - White 6-12 Months	1	IN-310430	406-4297870-4456301	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46752323591202	2025-02-18T08:55:48+00:00	508213	IN	SURYAPET	TELANGANA	ATS	false	true
408-5896137-0559505	347847429855	2025-02-18T18:29:59+00:00	B0CZ6K3L9J	WP-243	SYGA Glossy Women's Bag Bride Wedding Handbag Women's One Shoulder Crossbody Stylish Bag(BURGUNDY)	1	IN-310382	408-5896137-0559505	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46737485001042	2025-02-18T07:30:32+00:00	302020	IN	JAIPUR	RAJASTHAN	ATS	false	true
171-8743648-4372363	347847435542	2025-02-18T18:29:59+00:00	B09F3QN3RF	DistanceMeasuringWheel	SYGA Digital Distance Measuring Wheel Up To 10000 Meter Count With Measuring Tools For Surveyor Builders Workers, 32 Cm	1	IN-310409	171-8743648-4372363	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46748576086842	2025-02-18T08:16:50+00:00	676507	IN	MALAPPURAM	KERALA	ATS	false	true
407-4534707-2584338	347836464317	2025-02-18T18:29:59+00:00	B0B3RZ7W9K	BucketHat-Giraffe-Green	SYGA Unisex Baby Cotton Bucket Sun Hat For Sun Protection Cap Fishermans Hats Spring Cute Baby Cartoon Giraffe Cap For 6 Months - 3 Years Children (Green)	1	IN-310205	407-4534707-2584338	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46708324340162	2025-02-17T23:18:57+00:00	560077	IN	BENGALURU	KARNATAKA	ATS	false	true
